slot,time,stochastic_grid_mw,base_load_mw,unmanaged_ev_mw,unmanaged_total_mw,managed_ev_mw,managed_total_mw,unmanaged_stress,managed_stress,unmanaged_evs_active,managed_evs_active,price_eur_mwh
0,00:00,2104.3362181135785,2101.9291141189688,2.407103994609745,2104.3362181135785,0.8660678644088717,2102.7951819833775,0.9184165486504104,0.9177439788054104,211,77,72.00150726089134
1,00:15,2105.099836754349,2103.2814850742993,1.8183516800497102,2105.099836754349,0.6508242170154905,2103.9323092913146,0.9187498223879932,0.9182402666744981,165,59,72.00150726089134
2,00:30,2120.9398834604885,2119.5253349354075,1.414548525081227,2120.9398834604885,0.49427577330274697,2120.0196107087104,0.9256630527459041,0.9252614088844194,129,45,72.00150726089134
3,00:45,2116.39428998195,2115.3199684322226,1.0743215497273997,2116.39428998195,0.3964037028413802,2115.716372135064,0.9236791738209528,0.9233833033398736,98,36,72.00150726089134
4,01:00,2119.0547153947223,2118.2636869984767,0.7910283962454527,2119.0547153947223,0.2729283074777748,2118.5366153059545,0.9248402899508318,0.924614170335874,72,25,66.68505131414268
5,01:15,2099.250052234969,2098.692139023405,0.5579132115639313,2099.250052234969,0.20444550374715953,2098.8965845271523,0.9161967422944265,0.9160424748396927,51,19,66.68505131414268
6,01:30,2094.887637986798,2094.5192945183835,0.3683434684146015,2094.887637986798,0.11768636721364648,2094.636980885597,0.9142928101170958,0.9141834133259376,33,11,66.68505131414268
7,01:45,2068.5343238420714,2068.3183234810144,0.21600036105694737,2068.5343238420714,0.08272579684178952,2068.401049277856,0.9027911690704019,0.9027330027164534,20,8,66.68505131414268
8,02:00,2039.4425762556082,2039.3475545663523,0.09502168925580923,2039.4425762556082,0.03813910882493342,2039.3856936751772,0.8900943660678284,0.8900695402330839,9,3,63.89488610763455
9,02:15,2007.8199603346852,2007.8198605087346,9.982595060382066e-05,2007.8199603346852,0.00010940434352305679,2007.819969913078,0.8762929908296896,0.8762929950100835,0,0,63.89488610763455
10,02:30,2002.6756785304412,2002.6754674189601,0.00021111148116043053,2002.6756785304412,12.53622572301582,2015.211693141976,0.8740478203577513,0.879519038870389,0,1336,63.89488610763455
11,02:45,1992.6778105753947,1992.6773760857689,0.0004344896258146398,1992.6778105753947,12.536470534501467,2005.2138466202703,0.8696843506317169,0.8751555784987223,0,1336,63.89488610763455
12,03:00,1989.3697661285205,1989.3688958355021,0.0008702930183882125,1989.3697661285205,21.83487537679725,2011.2037712122994,0.8682405876353246,0.8777698213289005,0,1414,61.357474342928654
13,03:15,2005.3923979217834,2005.390701274681,0.0016966471022636705,2005.3923979217834,12.879062135627768,2018.2697634103088,0.8752335054329646,0.8808537031304046,0,1344,61.357474342928654
14,03:30,2016.944272181719,2016.9410527356129,0.003219446106217063,2016.944272181719,12.539522710149539,2029.4805754457625,0.8802752057073459,0.8857465501994912,0,1336,61.357474342928654
15,03:45,2013.4793260188435,2013.4733795290906,0.005946489752949573,2013.4793260188435,12.542511416173623,2026.0158909452641,0.8787629645223225,0.8842344232144019,0,1336,61.357474342928654
16,04:00,1986.2015992569327,1986.1909072505546,0.010692006378101564,1986.2015992569327,29.352222938922324,2015.5431301894769,0.8668578728111885,0.879663691263215,1,1697,61.061131414267834
17,04:15,1990.3279815072754,1990.3092656748743,0.018715832401052682,1990.3279815072754,27.185813500811854,2017.4950791756862,0.8686587911778216,0.88051559992478,1,1680,61.061131414267834
18,04:30,2017.9533787241994,2017.9214819684867,0.031896755712789125,2017.9533787241994,12.569334863625201,2030.490816832112,0.8807156201905392,0.8861874599739694,2,1338,61.061131414267834
19,04:45,2027.8757747640161,2027.8228436053937,0.052931158622441916,2027.8757747640161,12.590770766389234,2040.4136143717828,0.8850461509521111,0.8905181659661473,3,1339,61.061131414267834
20,05:00,2058.11589847641,2058.030362569854,0.08553590655616344,2058.11589847641,0.08727607367312482,2058.117638643527,0.8982441512581627,0.8982449107367401,4,5,64.70441551939925
21,05:15,2080.5317097197585,2080.3970903899103,0.1346193298480307,2080.5317097197585,0.1321033687526204,2080.529193758663,0.908027308445739,0.9080262103796192,7,8,64.70441551939925
22,05:30,2107.588004130308,2107.3816355172944,0.2063686130135267,2107.588004130308,0.2042699796825188,2107.585905496977,0.9198357582162239,0.9198348422886434,11,12,64.70441551939925
23,05:45,2148.8604690766147,2148.5522789564134,0.3081901202011016,2148.8604690766147,0.316743230224851,2148.869022186638,0.9378487137905295,0.9378524467100697,16,18,64.70441551939925
24,06:00,2172.137623397105,2171.520656654377,0.6169667427281533,2172.137623397105,0.6004710119909985,2172.121127666368,0.9480077955710027,0.9480005961738909,24,26,76.242112640801
25,06:15,2219.3009283403735,2218.3323452244017,0.9685831159717387,2219.3009283403735,0.9678938469072723,2219.300239071309,0.968591749492479,0.9685914486678723,34,38,76.242112640801
26,06:30,2267.5777193380204,2266.284498863648,1.2932204743722724,2267.5777193380204,1.3008986933065427,2267.5853975569544,0.9896616732937824,0.9896650243758349,45,49,76.242112640801
27,06:45,2294.8866263515197,2293.195263688711,1.6913626628086953,2294.8866263515197,1.6997633112481516,2294.895026999959,1.0015803733146549,1.0015840396938578,58,64,76.242112640801
28,07:00,2286.191442007067,2284.0287873482675,2.1626546587995663,2286.191442007067,1.695939856893557,2285.724727205161,0.9977854468543432,0.9975817538351949,75,68,88.03397997496872
29,07:15,2345.472007983723,2342.7718712433702,2.7001367403526464,2345.472007983723,1.1757981076749158,2343.947669351045,1.023657858466937,1.0229925760781495,94,66,88.03397997496872
30,07:30,2356.8684302899196,2353.5792351685814,3.289195121338226,2356.8684302899196,1.703610730236829,2355.2828458988183,1.0286317132869631,1.0279397007979252,116,77,88.03397997496872
31,07:45,2371.383028320953,2367.4757068974777,3.907321423475251,2371.383028320953,2.2726635973607503,2369.7483704948386,1.0349664647938586,1.0342530346936865,140,94,88.03397997496872
32,08:00,2412.4930089317363,2407.9681058450774,4.524903086659143,2412.4930089317363,2.5739698789934784,2410.542075724071,1.052908505700937,1.0520570403657836,165,104,91.84339674593241
33,08:15,2402.7940113075942,2397.686899021173,5.107112286421203,2402.7940113075942,2.2145096763999024,2399.9014086975726,1.0486754749491696,1.0474130273978486,191,105,91.84339674593241
34,08:30,2419.824907193848,2414.1733528423456,5.651554351502406,2419.824907193848,2.5979579232304224,2416.771310765576,1.0561084395513276,1.0547757278541736,217,122,91.84339674593241
35,08:45,2440.628267709908,2434.527776852107,6.1004908578009385,2440.628267709908,3.429652910516351,2437.957429762623,1.0651878587054673,1.06402219812878,243,146,91.84339674593241
36,09:00,2449.8827859087214,2443.4569737080133,6.425812200708089,2449.8827859087214,3.6274885150641945,2447.0844622230775,1.0692269008463644,1.0680056003910219,265,160,86.27630037546933
37,09:15,2433.6204716186103,2427.012939344969,6.607532273641648,2433.6204716186103,3.352560944753943,2430.3655002897226,1.0621293760141486,1.0607087762506218,282,167,86.27630037546933
38,09:30,2438.6291182964687,2431.993187813716,6.635930482752797,2438.6291182964687,3.481282740167303,2435.4744705538833,1.064315349888329,1.0629385353531735,294,181,86.27630037546933
39,09:45,2434.0834626350397,2427.5710292743265,6.512433360713383,2434.0834626350397,3.8163011645754996,2431.387330438902,1.0623314438242757,1.0611547438250228,301,208,86.27630037546933
40,10:00,2428.5177929702527,2422.268652183066,6.249140787186504,2428.5177929702527,3.9856210568280783,2426.2542732398942,1.0599023628245463,1.0589144722200583,301,227,77.34846808510639
41,10:15,2452.8347893560435,2446.967647385044,5.867141970999246,2452.8347893560435,3.602867226047012,2450.5705146110913,1.0705152733005172,1.0695270531774421,294,234,77.34846808510639
42,10:30,2454.8889160282615,2449.4949530199233,5.393963008338207,2454.8889160282615,3.3064404643649947,2452.8013934842884,1.071411776393773,1.070500698005461,282,238,77.34846808510639
43,10:45,2471.489933130968,2466.629333139883,4.8605999910849516,2471.489933130968,3.1925428609392443,2469.821876000822,1.078657124689504,1.0779291177962929,265,251,77.34846808510639
44,11:00,2481.669245752167,2477.3706426147583,4.298603137408841,2481.669245752167,4.861505763907975,2482.2321483786664,1.0830997841299121,1.083345457365494,244,276,70.93126908635794
45,11:15,2484.841540138373,2481.1039412412033,3.737598897170004,2484.841540138373,3.925383985244217,2485.0293252264473,1.0844843003666256,1.0845662572948924,221,267,70.93126908635794
46,11:30,2481.638237993311,2478.434738467038,3.2034995262728927,2481.638237993311,4.1741518746646635,2482.608890341703,1.083086251102906,1.0835098826367247,196,265,70.93126908635794
47,11:45,2470.96603399439,2468.2485408714233,2.717493122966565,2470.96603399439,4.53182385769991,2472.780364729123,1.078428474137983,1.079220320686629,171,268,70.93126908635794
48,12:00,2459.0764787978733,2456.780710828165,2.295767969708327,2459.0764787978733,11.22146419633348,2468.0021750244982,1.0732393963876785,1.0771349274592805,147,367,64.54491236855283
49,12:15,2487.8377076525726,2485.8878804532073,1.9498271993650784,2487.8377076525726,6.353437727353002,2492.2413181805605,1.0857919477871678,1.087713859669833,125,298,64.54491236855283
50,12:30,2520.7828226877705,2519.095621156468,1.6872015313024484,2520.7828226877705,2.229257090688913,2521.324878247157,1.1001705145699232,1.1004070893110427,106,204,64.54491236855283
51,12:45,2541.398433989757,2539.8860703134646,1.5123636762924535,2541.398433989757,2.158511711755718,2542.0445820252203,1.1091679924526456,1.1094499973164784,91,184,64.54491236855283
52,13:00,2539.047677487075,2537.6200030697687,1.4276744173062754,2539.047677487075,1.6941815412742103,2539.314184611043,1.108142028229188,1.1082583426046564,80,158,60.76008512769154
53,13:15,2518.911291927909,2517.477060077171,1.4342318507382894,2518.911291927909,2.33718609178634,2519.814246168957,1.0993537036409615,1.0997477890112148,73,161,60.76008512769154
54,13:30,2529.276929347354,2527.7443901753286,1.5325391720254908,2529.276929347354,3.196301313488236,2530.940691488817,1.1038776826807093,1.1046038150689583,70,171,60.76008512769154
55,13:45,2503.063448247528,2501.340503130131,1.7229451173972157,2503.063448247528,4.98151993333409,2506.322023063465,1.092437070371429,1.0938592428409286,72,195,60.76008512769154
56,14:00,2502.8242273491037,2500.818385326181,2.0058420229226845,2502.8242273491037,7.295987866787032,2508.1143731929683,1.0923326647968803,1.0946414961737096,78,246,60.668154732098145
57,14:15,2502.736219922708,2500.3545899290066,2.381629993701461,2502.736219922708,8.345682531381422,2508.700272460388,1.092294254833629,1.094897206063797,89,229,60.668154732098145
58,14:30,2514.504666632603,2511.6541928783954,2.85047375420748,2514.504666632603,3.183761370941275,2514.8379542493367,1.097430475993177,1.0975759360484825,104,147,60.668154732098145
59,14:45,2527.6742934906397,2524.262400440136,3.4118930505039082,2527.6742934906397,3.7546787436680282,2528.017079183804,1.1031782282496174,1.1033278336456245,124,162,60.668154732098145
60,15:00,2565.8229711356344,2561.758732350646,4.064238784988312,2565.8229711356344,3.56862578515476,2565.3273581358008,1.1198278380204845,1.1196115326711513,148,158,64.89689784677016
61,15:15,2553.2466962927074,2548.4425810059674,4.804115286739732,2553.2466962927074,5.329776543857333,2553.772357549825,1.1143390483315088,1.1145684679429593,176,196,64.89689784677016
62,15:30,2581.5250261777314,2575.8992125236523,5.625813654079303,2581.5250261777314,5.664857735867867,2581.56407025952,1.1266808432932869,1.1266978836932633,208,227,64.89689784677016
63,15:45,2591.2483601049057,2584.7275388109824,6.520821293923207,2591.2483601049057,6.5333031395073995,2591.26084195049,1.1309244953817237,1.1309299429587047,243,267,64.89689784677016
64,16:00,2626.179287440443,2618.701819208647,7.477468231796141,2626.179287440443,7.501931561373019,2626.20375077002,1.1461697501316617,1.146180426907799,283,310,72.34303705558338
