slot,time,stochastic_grid_mw,base_load_mw,unmanaged_ev_mw,unmanaged_total_mw,managed_ev_mw,managed_total_mw,unmanaged_stress,managed_stress,unmanaged_evs_active,managed_evs_active,price_eur_mwh
0,00:00,2091.0652652691156,2088.658161274506,2.407103994609745,2091.0652652691156,0.7390678644088717,2089.3972291389146,0.912624573678065,0.9118965759500705,211,69,72.00150726089134
1,00:15,2073.4906933121015,2071.672341632052,1.8183516800497102,2073.4906933121015,0.6288242170154905,2072.3011658490673,0.9049543270787651,0.9044351696847513,165,57,72.00150726089134
2,00:30,2095.2678630569244,2093.8533145318434,1.414548525081227,2095.2678630569244,0.516275773302747,2094.369590305146,0.9144587555556669,0.9140667133747009,129,47,72.00150726089134
3,00:45,2106.6777437024866,2105.6034221527593,1.0743215497273997,2106.6777437024866,0.3964037028413802,2105.9998258556006,0.919438484133643,0.9191426136525639,98,36,72.00150726089134
4,01:00,2080.7288695346897,2079.937841138444,0.7910283962454527,2080.7288695346897,0.2729283074777748,2080.210769445922,0.9081133568800163,0.9078872372650585,72,25,66.68505131414268
5,01:15,2054.103932810158,2053.546019598594,0.5579132115639313,2054.103932810158,0.18244550374715954,2053.728465102341,0.8964931688681878,0.8963292997329352,51,17,66.68505131414268
6,01:30,2012.9705381225851,2012.6021946541705,0.3683434684146015,2012.9705381225851,0.11768636721364648,2012.719881021384,0.8785409091208831,0.8784315123297248,33,11,66.68505131414268
7,01:45,2019.9027690965863,2019.6867687355293,0.21600036105694737,2019.9027690965863,0.060725796841789526,2019.747494532371,0.8815664121706273,0.88149864413616,20,6,66.68505131414268
8,02:00,1998.2585160803696,1998.1634943911138,0.09502168925580923,1998.2585160803696,0.03813910882493342,1998.2016334999387,0.8721199938738924,0.8720951680391479,9,3,63.89488610763455
9,02:15,1986.048579881569,1986.0484800556183,9.982595060382066e-05,1986.048579881569,0.00010940434352305679,1986.0485894599617,0.8667910890313968,0.8667910932117907,0,0,63.89488610763455
10,02:30,1972.5450315168348,1972.5448204053537,0.00021111148116043053,1972.5450315168348,4.2824683007687305,1976.8272887061223,0.8608976000647,0.8627665484933614,0,456,63.89488610763455
11,02:45,1952.5927288790922,1952.5922943894664,0.0004344896258146398,1952.5927288790922,8.076624780915612,1960.668919170382,0.8521896166310398,0.8557143893121941,0,860,63.89488610763455
12,03:00,1960.989797508589,1960.9889272155706,0.0008702930183882125,1960.989797508589,12.415684555795789,1973.4046117713663,0.8558544334616869,0.8612727552912551,0,1322,61.357474342928654
13,03:15,1978.77581124481,1978.7741145977077,0.0016966471022636705,1978.77581124481,12.41659019932352,1991.1907047970312,0.8636169617160894,0.8690353181507443,0,1322,61.357474342928654
14,03:30,1982.9358845510517,1982.9326651049455,0.003219446106217063,1982.9358845510517,12.418259112309947,1995.3509242172554,0.8654325842079534,0.8708510044125983,0,1322,61.357474342928654
15,03:45,1950.035202319607,1950.029255829854,0.005946489752949573,1950.035202319607,12.421247818334031,1962.450503648188,0.8510734096791156,0.8564919440836947,0,1322,61.357474342928654
16,04:00,1940.8253832259945,1940.8146912196164,0.010692006378101564,1940.8253832259945,14.560737414194625,1955.375428633811,0.8470538760167464,0.8534040981776009,1,1373,61.061131414267834
17,04:15,1918.50942018141,1918.4907043490089,0.018715832401052682,1918.50942018141,29.680295430669396,1948.1709997796784,0.8373142965793928,0.8502597970786342,1,1623,61.061131414267834
18,04:30,1928.0240727058165,1927.9921759501037,0.031896755712789125,1928.0240727058165,25.509926011021523,1953.5021019611252,0.8414668717514853,0.8525865034404039,2,1630,61.061131414267834
19,04:45,1928.4331318511697,1928.3802006925473,0.052931158622441916,1928.4331318511697,21.05097232523577,1949.431173017783,0.8416454015345282,0.8508097871163856,3,1464,61.061131414267834
20,05:00,1958.0366506820344,1957.9511147754783,0.08553590655616344,1958.0366506820344,8.224627851316493,1966.1757426267948,0.8545655619910749,0.858117787471353,4,871,64.70441551939925
21,05:15,1946.7482192343905,1946.6135999045425,0.1346193298480307,1946.7482192343905,4.482900076585879,1951.0964999811283,0.8496388387039019,0.8515366024555338,7,470,64.70441551939925
22,05:30,1971.3841776547292,1971.1778090417156,0.2063686130135267,1971.3841776547292,0.21973335547236755,1971.3975423971879,0.8603909569777515,0.8603967898862652,11,12,64.70441551939925
23,05:45,2028.266155342394,2027.957965222193,0.3081901202011016,2028.266155342394,0.3175739878095265,2028.2755392100025,0.885216528660943,0.8852206241563433,16,18,64.70441551939925
24,06:00,2071.1222985408317,2070.5053317981037,0.6169667427281533,2071.1222985408317,0.6251119846702229,2071.130443782774,0.9039206648089492,0.9039242197185345,24,26,76.242112640801
25,06:15,2104.1436244503057,2103.175041334334,0.9685831159717387,2104.1436244503057,0.9836962123054982,2104.1587375466393,0.9183324930674707,0.9183390890275908,34,38,76.242112640801
26,06:30,2149.5202804706337,2148.2270599962612,1.2932204743722724,2149.5202804706337,1.280237603834098,2149.507297600095,0.9381366818908924,0.9381310156465684,45,49,76.242112640801
27,06:45,2185.9447888707355,2184.2534262079266,1.6913626628086953,2185.9447888707355,1.7247738381725741,2185.978200046099,0.9540337951958652,0.9540483771700287,58,64,76.242112640801
28,07:00,2260.439979187869,2258.2773245290696,2.1626546587995663,2260.439979187869,2.155271452285108,2260.4325959813546,0.9865464778143537,0.9865432554875284,75,82,88.03397997496872
29,07:15,2355.391138116493,2352.6910013761403,2.7001367403526464,2355.391138116493,2.7054137622728236,2355.396415138413,1.0279869638559604,1.0279892669595316,94,103,88.03397997496872
30,07:30,2392.844065571376,2389.554870450038,3.289195121338226,2392.844065571376,2.311648896151663,2391.8665193461898,1.0443329203974505,1.043906280099881,116,99,88.03397997496872
31,07:45,2446.7680866650717,2442.8607652415963,3.907321423475251,2446.7680866650717,1.9635221484670642,2444.8242873900635,1.0678675214350262,1.0670191696336098,140,96,88.03397997496872
32,08:00,2485.960637555003,2481.435734468344,4.524903086659143,2485.960637555003,2.156579606396938,2483.592314074741,1.084972719269526,1.0839390881139592,165,102,91.84339674593241
33,08:15,2480.1219374276025,2475.014825141181,5.107112286421203,2480.1219374276025,2.525088839166541,2477.5399139803476,1.082424476848256,1.0812975784740562,191,110,91.84339674593241
34,08:30,2454.549479832673,2448.8979254811707,5.651554351502406,2454.549479832673,2.975379756914522,2451.8733052380853,1.071263632852567,1.070095643149405,217,122,91.84339674593241
35,08:45,2466.7301006473326,2460.6296097895315,6.1004908578009385,2466.7301006473326,2.9352195276450552,2463.5648293171766,1.0765797432881168,1.0751982921941514,243,128,91.84339674593241
36,09:00,2538.8961727773435,2532.4703605766354,6.425812200708089,2538.8961727773435,2.7721009791481293,2535.2424615557834,1.1080759055101006,1.1064812796984143,265,136,86.27630037546933
37,09:15,2564.343337788383,2557.7358055147415,6.607532273641648,2564.343337788383,3.5347750965018374,2561.2705806112435,1.1191820668075225,1.117840992592681,282,161,86.27630037546933
38,09:30,2603.392995590355,2596.757065107602,6.635930482752797,2603.392995590355,3.5920251039577265,2600.34909021156,1.1362249003793445,1.1348964182440526,294,175,86.27630037546933
39,09:45,2612.18674019119,2605.674306830477,6.512433360713383,2612.18674019119,3.5905870227268633,2609.264893853204,1.1400628424802755,1.1387876317956322,301,183,86.27630037546933
