slot,time,stochastic_grid_mw,base_load_mw,unmanaged_ev_mw,unmanaged_total_mw,managed_ev_mw,managed_total_mw,unmanaged_stress,managed_stress,unmanaged_evs_active,managed_evs_active,price_eur_mwh
0,00:00,2064.9099052989945,2062.502801304385,2.407103994609745,2064.9099052989945,1.1080678644088717,2063.6108691687937,0.9012093277560034,0.9006423763967093,211,99,72.00150726089134
1,00:15,2059.2270430487765,2057.408691368727,1.8183516800497102,2059.2270430487765,0.8928242170154905,2058.3015155857424,0.8987290992215253,0.8983251619937362,165,81,72.00150726089134
2,00:30,2042.3771702666997,2040.9626217416185,1.414548525081227,2042.3771702666997,0.6922757733027469,2041.6548975149212,0.8913751403472223,0.8910599116104061,129,63,72.00150726089134
3,00:45,2027.5770076097276,2026.5026860600003,1.0743215497273997,2027.5770076097276,0.5724037028413802,2027.0750897628418,0.884915757008249,0.8846966999713197,98,52,72.00150726089134
4,01:00,2077.8057337518653,2077.0147053556198,0.7910283962454527,2077.8057337518653,0.37192830747777483,2077.3866336630977,0.9068375834300375,0.9066546713774141,72,34,66.68505131414268
5,01:15,2082.4438479364667,2081.8859347249027,0.5579132115639313,2082.4438479364667,0.28144550374715954,2082.16738022865,0.9088618420941244,0.9087411805212061,51,26,66.68505131414268
6,01:30,2071.973316654964,2071.6049731865496,0.3683434684146015,2071.973316654964,0.17268636721364647,2071.7776595537634,0.9042920831747467,0.9042066905848855,33,16,66.68505131414268
7,01:45,2057.797841204212,2057.581840843155,0.21600036105694737,2057.797841204212,0.11572579684178952,2057.6975666399967,0.8981053383347852,0.8980615745016148,20,11,66.68505131414268
8,02:00,2033.4587173961158,2033.36369570686,0.09502168925580923,2033.4587173961158,0.06013910882493342,2033.4238348156848,0.8874827705661017,0.8874675464118759,9,5,63.89488610763455
9,02:15,2017.9579904782,2017.9578906522493,9.982595060382066e-05,2017.9579904782,0.00010940434352305679,2017.9580000565927,0.8807176329445638,0.8807176371249579,0,0,63.89488610763455
10,02:30,2004.1345325838272,2004.134321472346,0.00021111148116043053,2004.1345325838272,12.790140434507492,2016.9244619068536,0.8746845226552086,0.8802665597105165,0,1359,63.89488610763455
11,02:45,2001.761088869327,2001.7606543797012,0.0004344896258146398,2001.761088869327,12.79038524599314,2014.5510396256943,0.8736486568244901,0.8792307032341657,0,1359,63.89488610763455
12,03:00,1991.9378054072836,1991.9369351142652,0.0008702930183882125,1991.9378054072836,12.790862865127053,2004.7277979793923,0.8693613827586983,0.8749434474184372,0,1359,61.357474342928654
13,03:15,1983.4388898263167,1983.4371931792143,0.0016966471022636705,1983.4388898263167,19.122983111200455,2002.5601762904148,0.8656521158421501,0.8739974105573908,0,1505,61.357474342928654
14,03:30,1973.2378967515408,1973.2346773054346,0.003219446106217063,1973.2378967515408,27.851461341209276,2001.0861386466438,0.8611999941840717,0.8733540815333879,0,1611,61.357474342928654
15,03:45,1984.4034966109157,1984.3975501211628,0.005946489752949573,1984.4034966109157,18.272071189326414,2002.6696213104892,0.8660731088499645,0.8740451767445326,0,1479,61.357474342928654
16,04:00,1982.5007048665937,1982.4900128602155,0.010692006378101564,1982.5007048665937,23.154018425732744,2005.6440312859484,0.8652426543762077,0.8753433283043539,1,1540,61.061131414267834
17,04:15,1989.9779259732534,1989.9592101408523,0.018715832401052682,1989.9779259732534,16.660483634611882,2006.6196937754642,0.8685060129322993,0.8757691464642827,1,1450,61.061131414267834
18,04:30,1999.847168727118,1999.8152719714053,0.031896755712789125,1999.847168727118,12.823277610758828,2012.6385495821642,0.8728133454724971,0.878396016034474,2,1361,61.061131414267834
19,04:45,2015.1924295320882,2015.1394983734658,0.052931158622441916,2015.1924295320882,12.846330284215082,2027.985828657681,0.8795106314600353,0.8850941828760571,3,1362,61.061131414267834
