slot,time,stochastic_grid_mw,base_load_mw,unmanaged_ev_mw,unmanaged_total_mw,managed_ev_mw,managed_total_mw,unmanaged_stress,managed_stress,unmanaged_evs_active,managed_evs_active,price_eur_mwh
0,00:00,2094.643207125003,2092.236103130393,2.407103994609745,2094.643207125003,1.0530678644088718,2093.289170994802,0.9141861307060106,0.9135951751454199,211,94,72.00150726089134
1,00:15,2079.143756465067,2077.3254047850173,1.8183516800497102,2079.143756465067,0.8488242170154905,2078.174229002033,0.9074215500945356,0.9069984095057092,165,77,72.00150726089134
2,00:30,2074.3397302863395,2072.9251817612585,1.414548525081227,2074.3397302863395,0.648275773302747,2073.5734575345614,0.9053248807958205,0.904990448697967,129,59,72.00150726089134
3,00:45,2040.560792997415,2039.4864714476878,1.0743215497273997,2040.560792997415,0.4624037028413802,2039.9488751505291,0.8905824006089884,0.8903153351694655,98,42,72.00150726089134
4,01:00,2031.7190671578562,2030.9280387616107,0.7910283962454527,2031.7190671578562,0.3499283074777748,2031.2779670690884,0.8867235175750975,0.8865310038419552,72,32,66.68505131414268
5,01:15,1994.9640478491015,1994.4061346375374,0.5579132115639313,1994.9640478491015,0.24844550374715954,1994.6545801412847,0.8706821560813593,0.870547091987663,51,23,66.68505131414268
6,01:30,1985.0271115488133,1984.6587680803987,0.3683434684146015,1985.0271115488133,0.15068636721364645,1984.8094544476123,0.8663452793681643,0.8662502850977841,33,14,66.68505131414268
7,01:45,1959.9168936741416,1959.7008933130846,0.21600036105694737,1959.9168936741416,0.10472579684178951,1959.8056191099265,0.8553861752868834,0.8553376106134536,20,10,66.68505131414268
8,02:00,1957.3945313949225,1957.2995097056667,0.09502168925580923,1957.3945313949225,0.06013910882493342,1957.3596488144915,0.8542853154342677,0.8542700912800418,9,5,63.89488610763455
9,02:15,1960.6001681239854,1960.6000682980348,9.982595060382066e-05,1960.6001681239854,0.00010940434352305679,1960.6001777023782,0.8556843836038838,0.8556843877842777,0,0,63.89488610763455
10,02:30,1947.0250509283262,1947.024839816845,0.00021111148116043053,1947.0250509283262,12.362173901896115,1959.3870137187412,0.8497596591349305,0.8551549144666547,0,1319,63.89488610763455
