slot,time,stochastic_grid_mw,base_load_mw,unmanaged_ev_mw,unmanaged_total_mw,managed_ev_mw,managed_total_mw,unmanaged_stress,managed_stress,unmanaged_evs_active,managed_evs_active,price_eur_mwh
0,00:00,2078.56553585252,2076.1584318579103,2.407103994609745,2078.56553585252,0.9760678644088718,2077.134499722319,0.9071691914767622,0.9065446300343557,211,87,72.00150726089134
1,00:15,2063.093134095576,2061.2747824155263,1.8183516800497102,2063.093134095576,0.7718242170154905,2062.0466066325416,0.9004164160891467,0.8999596696185046,165,70,72.00150726089134
2,00:30,2026.6420608369049,2025.2275123118236,1.414548525081227,2026.6420608369049,0.637275773302747,2025.8647880851263,0.8845077088166737,0.8841684758785606,129,58,72.00150726089134
3,00:45,2022.2993333281943,2021.225011778467,1.0743215497273997,2022.2993333281943,0.5174037028413803,2021.7424154813084,0.8826123687203774,0.8823693074821513,98,47,72.00150726089134
4,01:00,2015.9193544506345,2015.128326054389,0.7910283962454527,2015.9193544506345,0.3499283074777748,2015.4782543618667,0.8798278905886254,0.8796353768554831,72,32,66.68505131414268
5,01:15,2007.6521585997737,2007.0942453882096,0.5579132115639313,2007.6521585997737,0.28144550374715954,2007.3756908919568,0.8762197554365483,0.87609909386363,51,26,66.68505131414268
6,01:30,2012.13333734178,2011.7649938733653,0.3683434684146015,2012.13333734178,0.19468636721364646,2011.9596802405788,0.8781755211923686,0.8780997302830258,33,18,66.68505131414268
7,01:45,2003.9645819960956,2003.7485816350386,0.21600036105694737,2003.9645819960956,0.10472579684178952,2003.8533074318805,0.8746103494166918,0.8745617847432621,20,10,66.68505131414268
8,02:00,1977.2935993721737,1977.1985776829179,0.09502168925580923,1977.2935993721737,0.03813910882493342,1977.2367167917428,0.8629700651314477,0.8629452392967033,9,3,63.89488610763455
9,02:15,1961.8403355957953,1961.8402357698446,9.982595060382066e-05,1961.8403355957953,0.00010940434352305679,1961.840345174188,0.8562256423245216,0.8562256465049156,0,0,63.89488610763455
10,02:30,1937.04248242176,1937.042271310279,0.00021111148116043053,1937.04248242176,12.33989963063591,1949.3821709409149,0.8454028667005515,0.8507884006488018,0,1314,63.89488610763455
11,02:45,1937.5458225896537,1937.5453881000278,0.0004344896258146398,1937.5458225896537,12.340144442121558,1949.8855325421493,0.845622544495295,0.851008087797913,0,1314,63.89488610763455
12,03:00,1901.7293770919603,1901.728506798942,0.0008702930183882125,1901.7293770919603,32.36035505993618,1934.088861858878,0.8299908141777865,0.8441137884724456,0,1717,61.357474342928654
13,03:15,1897.8996154015515,1897.8979187544492,0.0016966471022636705,1897.8996154015515,35.690768536933184,1933.5886872913823,0.8283193528953248,0.8438954922724144,0,1743,61.357474342928654
14,03:30,1932.8793781927234,1932.8761587466172,0.003219446106217063,1932.8793781927234,12.34319661776963,1945.2193553643867,0.8435859213926713,0.8489715813204293,0,1314,61.357474342928654
15,03:45,1949.6481206710562,1949.6421741813033,0.005946489752949573,1949.6481206710562,12.346185323793714,1961.988359505097,0.8509044717552954,0.8562902458829874,0,1314,61.357474342928654
16,04:00,1972.7920877759668,1972.7813957695887,0.010692006378101564,1972.7920877759668,12.351386177158115,1985.1327819467467,0.8610054253042607,0.8663913981591299,1,1315,61.061131414267834
17,04:15,1968.0843828516565,1968.0656670192554,0.018715832401052682,1968.0843828516565,12.360179896759826,1980.4258469160152,0.8589507944560945,0.8643371033233354,1,1315,61.061131414267834
18,04:30,1968.3158734796823,1968.2839767239695,0.031896755712789125,1968.3158734796823,12.373016461467813,1980.6569931854374,0.8590518262312482,0.864437984806612,2,1316,61.061131414267834
19,04:45,1961.1661970310142,1961.1132658723918,0.052931158622441916,1961.1661970310142,12.394460054454363,1973.5077259268462,0.8559314212734135,0.8613177584357041,3,1317,61.061131414267834
20,05:00,1960.2079619523092,1960.1224260457532,0.08553590655616344,1960.2079619523092,0.09052499550260862,1960.2129510412558,0.8555132091330697,0.8555153865711672,4,5,64.70441551939925
21,05:15,1995.5994019190464,1995.4647825891984,0.1346193298480307,1995.5994019190464,0.14270893849654218,1995.607491527695,0.8709594500266267,0.8709629806556161,7,8,64.70441551939925
22,05:30,2028.889956289711,2028.6835876766975,0.2063686130135267,2028.889956289711,0.21081046912091522,2028.8943981458183,0.8854887803610982,0.8854907189648824,11,12,64.70441551939925
23,05:45,2101.900714871819,2101.592524751618,0.3081901202011016,2101.900714871819,0.3086515207264,2101.9011762723444,0.9173535975581517,0.9173537989318078,16,18,64.70441551939925
24,06:00,2171.772214324786,2171.155247582058,0.6169667427281533,2171.772214324786,0.6056582956362656,2171.7609058776943,0.9478483164268641,0.9478433809679487,24,26,76.242112640801
25,06:15,2234.7233554475497,2233.754772331578,0.9685831159717387,2234.7233554475497,0.9861853459117134,2234.7409576774894,0.9753227139427714,0.9753303962604213,34,38,76.242112640801
26,06:30,2287.7208952382343,2286.427674763862,1.2932204743722724,2287.7208952382343,1.3135936328720939,2287.741268396734,0.998452961458616,0.9984618531203919,45,49,76.242112640801
