slot,time,stochastic_grid_mw,base_load_mw,unmanaged_ev_mw,unmanaged_total_mw,managed_ev_mw,managed_total_mw,unmanaged_stress,managed_stress,unmanaged_evs_active,managed_evs_active,price_eur_mwh
0,00:00,2098.8551372902534,2096.4480332956437,2.407103994609745,2098.8551372902534,1.0250678644088718,2097.4731011600525,0.9160243856066432,0.9154212097253921,211,95,72.00150726089134
1,00:15,2049.2742324492356,2047.4558807691858,1.8183516800497102,2049.2742324492356,0.8928242170154904,2048.3487049862015,0.8943852943287901,0.893981357101001,165,81,72.00150726089134
2,00:30,2014.1182196476332,2012.703671122552,1.414548525081227,2014.1182196476332,0.703275773302747,2013.4069468958546,0.8790418032727356,0.8787313753761786,129,64,72.00150726089134
3,00:45,2012.1599127800264,2011.085591230299,1.0743215497273997,2012.1599127800264,0.5724037028413802,2011.6579949331406,0.8781871197772635,0.8779680627403342,98,52,72.00150726089134
4,01:00,1986.5024075380595,1985.711379141814,0.7910283962454527,1986.5024075380595,0.4269283074777748,1986.1383074492917,0.866989157584496,0.8668302497331694,72,39,66.68505131414268
5,01:15,1965.0356438797933,1964.4777306682292,0.5579132115639313,1965.0356438797933,0.33644550374715954,1964.8141761719764,0.85762020274733,0.8575235453757086,51,31,66.68505131414268
6,01:30,1955.9428550043297,1955.574511535915,0.3683434684146015,1955.9428550043297,0.23868636721364647,1955.8131979031286,0.8536517457561291,0.8535951582078238,33,22,66.68505131414268
7,01:45,1942.4571564213427,1942.2411560602857,0.21600036105694737,1942.4571564213427,0.1377257968417895,1942.3788818571275,0.8477660471485988,0.8477318849959471,20,13,66.68505131414268
8,02:00,1928.964783789719,1928.869762100463,0.09502168925580923,1928.964783789719,0.06013910882493342,1928.929901209288,0.8418774357191241,0.8418622115648984,9,5,63.89488610763455
9,02:15,1933.7687801671975,1933.7686803412469,9.982595060382066e-05,1933.7687801671975,0.5450805700611272,1934.313760911308,0.8439740920113815,0.8442119434201909,0,58,63.89488610763455
