slot,time,stochastic_grid_mw,base_load_mw,unmanaged_ev_mw,unmanaged_total_mw,managed_ev_mw,managed_total_mw,unmanaged_stress,managed_stress,unmanaged_evs_active,managed_evs_active,price_eur_mwh
0,00:00,2076.2801172976574,2073.8730133030476,2.407103994609745,2076.2801172976574,1.2900678644088714,2075.1630811674563,0.9061717433487914,0.9056842240737885,211,112,72.00150726089134
1,00:15,2042.995673406936,2041.1773217268862,1.8183516800497102,2042.995673406936,0.9368242170154903,2042.1141459439018,0.8916450798723304,0.8912603460055787,165,85,72.00150726089134
2,00:30,2045.951625931357,2044.5370774062758,1.414548525081227,2045.951625931357,0.758275773302747,2045.2953531795786,0.8929351758617854,0.8926487521665253,129,69,72.00150726089134
3,00:45,2003.80559685378,2002.7312753040526,1.0743215497273997,2003.80559685378,0.5394037028413803,2003.270679006894,0.8745409619374309,0.8743075023797235,98,49,72.00150726089134
4,01:00,1994.7883571154293,1993.9973287191838,0.7910283962454527,1994.7883571154293,0.4159283074777748,1994.4132570266615,0.8706054776134129,0.8704417689218269,72,38,66.68505131414268
5,01:15,2014.643009714952,2014.085096503388,0.5579132115639313,2014.643009714952,0.3254455037471595,2014.4105420071353,0.87927084266209,0.8791693844502092,51,30,66.68505131414268
6,01:30,1986.3598920992438,1985.9915486308291,0.3683434684146015,1986.3598920992438,0.19468636721364646,1986.1862349980427,0.866926958143019,0.8668511672336763,33,18,66.68505131414268
7,01:45,1983.703554115473,1983.487553754416,0.21600036105694737,1983.703554115473,2.5916154985400186,1986.079169252956,0.8657676259307499,0.8668044394573662,20,275,66.68505131414268
8,02:00,1979.4999320692561,1979.4049103800003,0.09502168925580923,1979.4999320692561,21.15825793238197,2000.5631683123822,0.8639329970257842,0.8731258363483719,9,1538,63.89488610763455
9,02:15,1976.2456624197623,1976.2455625938117,9.982595060382066e-05,1976.2456624197623,22.657852151311115,1998.9034147451227,0.8625127035032286,0.8724014534623429,0,1571,63.89488610763455
10,02:30,1987.746293403843,1987.746082292362,0.00021111148116043053,1987.746293403843,14.072907209083008,2001.818989501445,0.8675320391610876,0.8736739269777368,0,1370,63.89488610763455
11,02:45,2013.2690743777046,2013.2686398880787,0.0004344896258146398,2013.2690743777046,12.535528097158094,2025.8041679852367,0.8786712022911064,0.8841420188407355,0,1334,63.89488610763455
12,03:00,2003.1613486689114,2003.160478375893,0.0008702930183882125,2003.1613486689114,23.128526077564754,2026.289004453458,0.8742597862444366,0.8843536208803576,0,1446,61.357474342928654
13,03:15,2020.568298123473,2020.5666014763706,0.0016966471022636705,2020.568298123473,16.89351247614966,2037.4601139525203,0.8818568756748137,0.8892291401735255,0,1436,61.357474342928654
14,03:30,2009.3839267260087,2009.3807072799025,0.003219446106217063,2009.3839267260087,17.70670512649166,2027.0874124063942,0.8769755683583946,0.8847020780661623,0,1413,61.357474342928654
15,03:45,2031.6925449979028,2031.68659850815,0.005946489752949573,2031.6925449979028,12.54156897883025,2044.2281674869803,0.8867119422429821,0.8921829896176852,0,1334,61.357474342928654
16,04:00,2037.387755289394,2037.3770632830158,0.010692006378101564,2037.387755289394,12.546769832194652,2049.9238331152105,0.8891975599568844,0.8946688060587648,1,1335,61.061131414267834
17,04:15,2045.0718016758547,2045.0530858434536,0.018715832401052682,2045.0718016758547,10.046673850098134,2055.0997596935517,0.8925511853429691,0.8969277875766561,1,1068,61.061131414267834
18,04:30,2046.3696653526358,2046.337768596923,0.031896755712789125,2046.3696653526358,0.03335386976903405,2046.3711224666922,0.893117624996665,0.8931182609395582,2,2,61.061131414267834
19,04:45,2050.196447005196,2050.143515846574,0.052931158622441916,2050.196447005196,0.05640654322528825,2050.199922389799,0.894787785671338,0.894789302468276,3,3,61.061131414267834
20,05:00,2071.962854520762,2071.8773186142057,0.08553590655616344,2071.962854520762,0.0921397470850772,2071.969458361291,0.9042875170806489,0.9042903992609651,4,5,64.70441551939925
21,05:15,2093.766191497775,2093.6315721679266,0.1346193298480307,2093.766191497775,0.13543772748513516,2093.767009895412,0.9138033659849846,0.9138037231664686,7,8,64.70441551939925
22,05:30,2113.736902664961,2113.530534051947,0.2063686130135267,2113.736902664961,0.20197296876340837,2113.7325070207107,0.922519383637669,0.9225174652025889,11,12,64.70441551939925
23,05:45,2126.382144995173,2126.0739548749716,0.3081901202011016,2126.382144995173,0.30554729759803295,2126.3795021725696,0.9280382734984216,0.9280371200648624,16,18,64.70441551939925
24,06:00,2145.5573843866173,2144.9404176438893,0.6169667427281533,2145.5573843866173,0.6099881991224174,2145.5504058430115,0.9364071154305454,0.9364040697148096,24,26,76.242112640801
25,06:15,2193.577712820753,2192.609129704781,0.9685831159717387,2193.577712820753,0.9905322627361649,2193.599661967517,0.957365108704583,0.9573746881907143,34,38,76.242112640801
26,06:30,2212.3502712301856,2211.057050755813,1.2932204743722724,2212.3502712301856,1.2783926270411148,2212.3354433828545,0.9655582045394231,0.9655517330733843,45,49,76.242112640801
27,06:45,2276.572583927522,2274.881221264713,1.6913626628086953,2276.572583927522,1.6978282487201861,2276.5790495134333,0.9935873922073091,0.9935902140477767,58,64,76.242112640801
28,07:00,2306.8836449080477,2304.720990249248,2.1626546587995663,2306.8836449080477,2.087926989506604,2306.808917238755,1.0068163523763367,1.0067837382305886,75,75,88.03397997496872
29,07:15,2369.624429316652,2366.924292576299,2.7001367403526464,2369.624429316652,1.6470161181886183,2368.571308694488,1.0341989418029562,1.0337393178137881,94,68,88.03397997496872
