slot,time,stochastic_grid_mw,base_load_mw,unmanaged_ev_mw,unmanaged_total_mw,managed_ev_mw,managed_total_mw,unmanaged_stress,managed_stress,unmanaged_evs_active,managed_evs_active,price_eur_mwh
0,00:00,2070.4929207562077,2068.085816761598,2.407103994609745,2070.4929207562077,1.0750678644088718,2069.160884626007,0.9036459791537882,0.903064625273716,211,96,72.00150726089134
1,00:15,2074.1155620346813,2072.2972103546317,1.8183516800497102,2074.1155620346813,0.8488242170154905,2073.1460345716473,0.9052270447987812,0.9048039042099548,165,77,72.00150726089134
2,00:30,2050.22374540589,2048.809196880809,1.414548525081227,2050.22374540589,0.7032757733027472,2049.5124726541117,0.8947996997859804,0.8944892718894235,129,64,72.00150726089134
3,00:45,2024.4823073225987,2023.4079857728714,1.0743215497273997,2024.4823073225987,0.5504037028413802,2023.9583894757127,0.8835651059419664,0.8833364472245182,98,50,72.00150726089134
4,01:00,2005.1162878825662,2004.3252594863206,0.7910283962454527,2005.1162878825662,0.40492830747777486,2004.7301877937985,0.8751129999609384,0.8749444904290931,72,37,66.68505131414268
5,01:15,2011.9634735894842,2011.4055603779202,0.5579132115639313,2011.9634735894842,0.27044550374715953,2011.6760058816674,0.8781013858523116,0.8779759234391339,51,25,66.68505131414268
6,01:30,1999.808403816881,1999.4400603484664,0.3683434684146015,1999.808403816881,0.16168636721364646,1999.60174671568,0.8727964269141593,0.8727062334840385,33,15,66.68505131414268
7,01:45,1980.4127364540716,1980.1967360930146,0.21600036105694737,1980.4127364540716,0.11572579684178952,1980.3124618898564,0.8643313813930156,0.8642876175598452,20,11,66.68505131414268
8,02:00,1968.4889102894824,1968.3938886002265,0.09502168925580923,1968.4889102894824,2.541237360053936,1970.9351259602804,0.8591273464205973,0.8601949728456383,9,269,63.89488610763455
9,02:15,1944.4050550999905,1944.4049552740398,9.982595060382066e-05,1944.4050550999905,12.414998759925012,1956.819954033965,0.8486161880938362,0.8540345468773037,0,1321,63.89488610763455
10,02:30,1934.466009745407,1934.465798633926,0.00021111148116043053,1934.466009745407,12.543276624812314,1947.0090752587382,0.8442783909049348,0.8497526867133187,0,1322,63.89488610763455
11,02:45,1916.8023734967073,1916.8019390070815,0.0004344896258146398,1916.8023734967073,27.580480534655553,1944.3824195417371,0.8365692730840717,0.8486063090302585,0,1610,63.89488610763455
12,03:00,1912.693310971034,1912.6924406780156,0.0008702930183882125,1912.693310971034,34.074190491716614,1946.7666311697321,0.8347759137384817,0.8496468744093965,0,1726,61.357474342928654
13,03:15,1932.3939040215269,1932.3922073744245,0.0016966471022636705,1932.3939040215269,17.11579851578989,1949.5080058902145,0.8433740410339476,0.8508433200570411,0,1423,61.357474342928654
14,03:30,1947.1904421413103,1947.1872226952041,0.003219446106217063,1947.1904421413103,12.418417710539575,1959.6056404057438,0.8498318424798249,0.855250331903085,0,1321,61.357474342928654
15,03:45,1939.765351692286,1939.7594052025331,0.005946489752949573,1939.765351692286,12.42140641656366,1952.1808116190969,0.8465912358291808,0.8520098394523751,0,1321,61.357474342928654
16,04:00,1956.6822966876996,1956.6716046813215,0.010692006378101564,1956.6822966876996,12.426607269928061,1969.0982119512496,0.8539744677018539,0.8593932700522253,1,1322,61.061131414267834
17,04:15,1962.917348287237,1962.898632454836,0.018715832401052682,1962.917348287237,12.435400989529771,1975.3340334443658,0.8566956937689687,0.8621148321317118,1,1322,61.061131414267834
18,04:30,1963.502973559937,1963.4710768042241,0.031896755712789125,1963.502973559937,9.968748383478456,1973.4398251877026,0.856951284076794,0.8612881238355112,2,1059,61.061131414267834
19,04:45,1986.957852012657,1986.9049208540346,0.052931158622441916,1986.957852012657,0.058009952582223724,1986.962930806617,0.867187931781728,0.8671901483706836,3,3,61.061131414267834
20,05:00,2010.7962932843338,2010.7107573777778,0.08553590655616344,2010.7962932843338,0.09374315644201267,2010.8045005342199,0.8775919816524115,0.8775955636247452,4,5,64.70441551939925
21,05:15,2026.5190658928477,2026.3844465629998,0.1346193298480307,2026.5190658928477,0.138652913144274,2026.5230994761441,0.8844540289003894,0.8844557893175783,7,8,64.70441551939925
22,05:30,2056.2989640360634,2056.0925954230497,0.2063686130135267,2056.2989640360634,0.20680143951815955,2056.299396862568,0.8974511683481773,0.8974513572509871,11,12,64.70441551939925
23,05:45,2104.0851405716744,2103.776950451473,0.3081901202011016,2104.0851405716744,0.31518901401040855,2104.0921394654833,0.9183069683621019,0.9183100229594808,16,18,64.70441551939925
24,06:00,2150.8746260118232,2150.2576592690953,0.6169667427281533,2150.8746260118232,0.6083029432538132,2150.865962212349,0.9387277724908225,0.9387239912619757,24,26,76.242112640801
25,06:15,2205.2672917244154,2204.2987086084436,0.9685831159717387,2205.2672917244154,0.990453433811314,2205.2891620422547,0.9624669087969192,0.9624764538789528,34,38,76.242112640801
26,06:30,2258.4544300533435,2257.161209578971,1.2932204743722724,2258.4544300533435,1.3163864476443545,2258.477596026615,0.9856799047032653,0.9856900152611862,45,49,76.242112640801
27,06:45,2354.6867160050815,2352.9953533422727,1.6913626628086953,2354.6867160050815,1.747196911504381,2354.742550253777,1.027679525853047,1.027703894153864,58,64,76.242112640801
28,07:00,2453.1067132741755,2450.944058615376,2.1626546587995663,2453.1067132741755,2.2217691440822076,2453.1658277594584,1.0706339517817582,1.0706597517091088,75,82,88.03397997496872
29,07:15,2509.8535659323306,2507.153429191978,2.7001367403526464,2509.8535659323306,1.4165113290554143,2508.5699405210335,1.0954005494938845,1.094840323989112,94,76,88.03397997496872
30,07:30,2562.4323529014123,2559.143157780074,3.289195121338226,2562.4323529014123,1.5213413398156657,2560.6644991198896,1.118348036518395,1.1175764743723042,116,79,88.03397997496872
31,07:45,2580.9210948154155,2577.01377339194,3.907321423475251,2580.9210948154155,2.035379336810891,2579.049152728751,1.126417263475278,1.1256002730268366,140,91,88.03397997496872
32,08:00,2593.5656838438135,2589.0407807571546,4.524903086659143,2593.5656838438135,2.2174223368017847,2591.2582030939566,1.1319358682089715,1.130928791256097,165,94,91.84339674593241
33,08:15,2600.7576283524227,2595.6505160660013,5.107112286421203,2600.7576283524227,2.065698852566374,2597.716214918568,1.1350747206398835,1.1337473260891002,191,100,91.84339674593241
34,08:30,2618.9636055596093,2613.312051208107,5.651554351502406,2618.9636055596093,2.1099825413448645,2615.4220337494517,1.1430205377614562,1.1414748540771262,217,109,91.84339674593241
