slot,time,stochastic_grid_mw,base_load_mw,unmanaged_ev_mw,unmanaged_total_mw,managed_ev_mw,managed_total_mw,unmanaged_stress,managed_stress,unmanaged_evs_active,managed_evs_active,price_eur_mwh
0,00:00,2039.9660319678462,2037.5589279732365,2.407103994609745,2039.9660319678462,1.0970678644088718,2038.6559958376454,0.8903228230912199,0.8897510708916665,211,98,72.00150726089134
1,00:15,2032.9366753497154,2031.1183236696656,1.8183516800497102,2032.9366753497154,0.8708242170154904,2031.9891478866812,0.8872549305230618,0.886841391614754,165,79,72.00150726089134
2,00:30,2018.1715423809178,2016.7569938558365,1.414548525081227,2018.1715423809178,0.670275773302747,2017.4272696291393,0.8808108355420212,0.8804860051246863,129,61,72.00150726089134
3,00:45,2019.7651940217586,2018.6908724720313,1.0743215497273997,2019.7651940217586,0.5284037028413803,2019.2192761748727,0.8815063689017256,0.8812681085037588,98,48,72.00150726089134
4,01:00,2012.02437819548,2011.2333497992345,0.7910283962454527,2012.02437819548,0.36092830747777477,2011.5942781067122,0.8781279670599884,0.8779402541671054,72,33,66.68505131414268
5,01:15,2028.5584565795007,2028.0005433679366,0.5579132115639313,2028.5584565795007,0.27044550374715953,2028.2709888716838,0.8853441006197578,0.8852186382065802,51,25,66.68505131414268
6,01:30,2007.1573568370256,2006.789013368611,0.3683434684146015,2007.1573568370256,0.17268636721364644,2006.9616997358246,0.8760038041435478,0.8759184115536864,33,16,66.68505131414268
7,01:45,1988.2383099614424,1988.0223096003854,0.21600036105694737,1988.2383099614424,0.09372579684178953,1988.116035397227,0.8677467748790871,0.867693409365398,20,9,66.68505131414268
8,02:00,1978.2369985457162,1978.1419768564604,0.09502168925580923,1978.2369985457162,0.02713910882493342,1978.1691159652853,0.8633818022889925,0.8633521756139887,9,2,63.89488610763455
9,02:15,1959.8383620754591,1959.8382622495085,9.982595060382066e-05,1959.8383620754591,5.09112615081587,1964.9293884003243,0.8553519009541027,0.8575738286033653,0,544,63.89488610763455
10,02:30,1954.3972078214974,1954.3969967100163,0.00021111148116043053,1954.3972078214974,12.353433767352854,1966.7504304773693,0.8529771634632098,0.8583686042504081,0,1320,63.89488610763455
11,02:45,1955.3228016912597,1955.3223672016338,0.0004344896258146398,1955.3228016912597,12.353678578838501,1967.6760457804724,0.853381129673553,0.8587725798151189,0,1320,63.89488610763455
12,03:00,1924.6263393459644,1924.625469052946,0.0008702930183882125,1924.6263393459644,30.730820924543718,1955.3562899774897,0.8399839649237982,0.8533957453019848,0,1630,61.357474342928654
13,03:15,1940.5257345271248,1940.5240378800224,0.0016966471022636705,1940.5257345271248,27.881641992422665,1968.405679872445,0.8469230973315465,0.859091021335423,0,1685,61.357474342928654
14,03:30,1936.7158528211214,1936.7126333750152,0.003219446106217063,1936.7158528211214,20.48159872387343,1957.1942320988887,0.8452603124699474,0.854197896804784,0,1461,61.357474342928654
15,03:45,1973.3962186705912,1973.3902721808383,0.005946489752949573,1973.3962186705912,12.359719460510657,1985.749991641349,0.861269092206155,0.866660773172795,0,1320,61.357474342928654
16,04:00,1971.9816481582816,1971.9709561519035,0.010692006378101564,1971.9816481582816,12.364920313875059,1984.3358764657785,0.8606517170184093,0.8660435967122263,1,1321,61.061131414267834
17,04:15,1982.6571827709638,1982.6384669385627,0.018715832401052682,1982.6571827709638,12.37371403347677,1995.0121809720395,0.8653109475964805,0.8707031633026693,1,1321,61.061131414267834
18,04:30,1985.2981783709151,1985.2662816152024,0.031896755712789125,1985.2981783709151,12.386518165320767,1997.652799780523,0.8664635837783937,0.8718556350377055,2,1322,61.061131414267834
19,04:45,1992.6821282199671,1992.6291970613447,0.052931158622441916,1992.6821282199671,7.316912578970986,1999.9461096403156,0.8696862350246158,0.8728565272469859,3,779,61.061131414267834
20,05:00,2004.1514736886734,2004.0659377821173,0.08553590655616344,2004.1514736886734,0.08717710310725052,2004.1531148852246,0.8746919164314071,0.8746926327152685,4,5,64.70441551939925
21,05:15,2041.412000627191,2041.277381297343,0.1346193298480307,2041.412000627191,0.1302256756594571,2041.4076069730024,0.890953901686998,0.8909519841204603,7,8,64.70441551939925
22,05:30,2086.6422204287483,2086.4358518157346,0.2063686130135267,2086.6422204287483,0.19975643178050495,2086.635608247515,0.9106941798836466,0.9106912940631133,11,12,64.70441551939925
23,05:45,2120.619169856601,2120.3109797363995,0.3081901202011016,2120.619169856601,0.31552620497647377,2120.626505941376,0.9255230804930614,0.9255262822540736,16,18,64.70441551939925
24,06:00,2166.3179191931185,2165.7009524503906,0.6169667427281533,2166.3179191931185,0.6581086295471582,2166.359061079938,0.9454678437309955,0.9454857996970489,24,26,76.242112640801
25,06:15,2205.672271608057,2204.7036884920853,0.9685831159717387,2205.672271608057,0.9995897466767104,2205.703278238762,0.9626436582268847,0.9626571907615205,34,38,76.242112640801
26,06:30,2225.9806877886485,2224.687467314276,1.2932204743722724,2225.9806877886485,0.9998633655452103,2225.687330679821,0.9715070638635823,0.9713790310800887,45,47,76.242112640801
27,06:45,2221.308045970006,2219.616683307197,1.6913626628086953,2221.308045970006,1.9699502204284556,2221.5866335276255,0.9694677359580803,0.9695893227182966,58,66,76.242112640801
28,07:00,2201.730305345307,2199.5676506865075,2.1626546587995663,2201.730305345307,2.160049680481955,2201.727700366989,0.9609232263782246,0.9609220894614262,75,82,88.03397997496872
29,07:15,2277.0197491102044,2274.3196123698517,2.7001367403526464,2277.0197491102044,2.4665634009991475,2276.786175770851,0.9937825529901825,0.9936806122364478,94,101,88.03397997496872
30,07:30,2292.6101801850164,2289.320985063678,3.289195121338226,2292.6101801850164,2.1005783270404295,2291.4215633907183,1.0005868410960712,1.000068081154342,116,96,88.03397997496872
31,07:45,2360.8919806087406,2356.984659185265,3.907321423475251,2360.8919806087406,1.7069116925799888,2358.691570877845,1.0303877516829782,1.029427404808144,140,95,88.03397997496872
32,08:00,2394.476660381672,2389.951757295013,4.524903086659143,2394.476660381672,2.14839240477752,2392.1001496997906,1.04504545011495,1.0440082457369153,165,104,91.84339674593241
33,08:15,2374.2991241120976,2369.192011825676,5.107112286421203,2374.2991241120976,2.9967481460824374,2372.188759971759,1.0362391657097025,1.0353181183345341,191,124,91.84339674593241
34,08:30,2419.5896064936205,2413.938052142118,5.651554351502406,2419.5896064936205,2.903712960964782,2416.8417651030827,1.0560057449081723,1.0548064769468963,217,133,91.84339674593241
35,08:45,2462.793559279782,2456.693068421981,6.1004908578009385,2462.793559279782,2.854291396431027,2459.547359818412,1.0748616790808456,1.073444907711385,243,138,91.84339674593241
36,09:00,2498.370960913872,2491.9451487131637,6.425812200708089,2498.370960913872,3.2344124917952963,2495.179561204959,1.0903890810888865,1.0889962265246806,265,153,86.27630037546933
37,09:15,2510.417973813304,2503.8104415396624,6.607532273641648,2510.417973813304,2.926361208277702,2506.73680274794,1.0956468796827643,1.0940402692962008,282,155,86.27630037546933
38,09:30,2521.233565145594,2514.5976346628413,6.635930482752797,2521.233565145594,3.00971063199451,2517.607345294836,1.1003672366188435,1.098784609141678,294,170,86.27630037546933
39,09:45,2523.536934257248,2517.024500896535,6.512433360713383,2523.536934257248,3.4595902260906,2520.4840911226256,1.1013725190882435,1.1000401361585879,301,185,86.27630037546933
40,10:00,2528.367333212068,2522.1181924248813,6.249140787186504,2528.367333212068,3.8596948116154888,2525.977887236497,1.1034806985219783,1.1024378486640607,301,200,77.34846808510639
41,10:15,2530.4497628830104,2524.582620912011,5.867141970999246,2530.4497628830104,3.5984956132879895,2528.181116525299,1.1043895541766648,1.103399426106814,294,215,77.34846808510639
42,10:30,2528.3397323367767,2522.9457693284385,5.393963008338207,2528.3397323367767,3.2458013951900377,2526.1915707236285,1.1034686523953154,1.1025311086902227,282,230,77.34846808510639
43,10:45,2487.5669496027904,2482.7063496117053,4.8605999910849516,2487.5669496027904,3.21271445975259,2485.919064071458,1.0856737781375367,1.0849545749373875,265,238,77.34846808510639
44,11:00,2469.0521314108696,2464.7535282734607,4.298603137408841,2469.0521314108696,5.724662036045321,2470.478190309506,1.0775931704493047,1.0782155596286498,244,303,70.93126908635794
45,11:15,2465.8488062921,2462.1112073949303,3.737598897170004,2465.8488062921,6.740030788616237,2468.8512381835467,1.0761951111589396,1.0775054926044352,221,312,70.93126908635794
46,11:30,2472.061024842533,2468.85752531626,3.2034995262728927,2472.061024842533,2.9745191822224877,2471.8320444984824,1.0789063719695646,1.0788064357828084,196,244,70.93126908635794
47,11:45,2477.6034348909257,2474.885941767959,2.717493122966565,2477.6034348909257,3.3507785591951365,2478.236720327154,1.0813253015417665,1.081601692652486,171,249,70.93126908635794
48,12:00,2469.429375670121,2467.1336077004125,2.295767969708327,2469.429375670121,6.013242496777121,2473.1468501971895,1.0777578149427072,1.079380269612953,147,296,64.54491236855283
49,12:15,2458.0577451248773,2456.107917925512,1.9498271993650784,2458.0577451248773,6.879497321276236,2462.9874152467883,1.072794780239416,1.0749462855836567,125,278,64.54491236855283
50,12:30,2475.090929151627,2473.4037276203244,1.6872015313024484,2475.090929151627,2.1942403893088223,2475.5979680096334,1.080228743477666,1.0804500355288096,106,211,64.54491236855283
51,12:45,2488.759661547607,2487.2472978713145,1.5123636762924535,2488.759661547607,3.196893862293879,2490.4441917336085,1.0861943253668547,1.0869295217609518,91,216,64.54491236855283
52,13:00,2480.3279414429276,2478.9002670256214,1.4276744173062754,2480.3279414429276,5.700197616009702,2484.600464641631,1.0825143852455619,1.0843790853711432,80,244,60.76008512769154
53,13:15,2474.4526300962193,2473.018398245481,1.4342318507382894,2474.4526300962193,11.094764548963443,2484.1131627944446,1.079950164222874,1.0841664073414674,73,315,60.76008512769154
54,13:30,2481.065533994549,2479.5329948225235,1.5325391720254908,2481.065533994549,5.9490640052130574,2485.4820588277366,1.0828363001561827,1.0847638483585138,70,228,60.76008512769154
55,13:45,2485.8874761363677,2484.1645310189706,1.7229451173972157,2485.8874761363677,2.2838099257826965,2486.4483409447535,1.0849407886982518,1.085185572548448,72,136,60.76008512769154
56,14:00,2495.1370147677326,2493.13117274481,2.0058420229226845,2495.1370147677326,2.4791391540357193,2495.610311898846,1.0889776575566144,1.089184223367677,78,135,60.668154732098145
57,14:15,2516.549763649174,2514.1681336554725,2.381629993701461,2516.549763649174,2.2503447154126524,2516.418478370885,1.0983230381833093,1.0982657400333575,89,130,60.668154732098145
58,14:30,2509.371207874867,2506.5207341206597,2.85047375420748,2509.371207874867,3.3566629597823,2509.877397080442,1.0951900291319119,1.095410950360728,104,153,60.668154732098145
59,14:45,2510.9351663716816,2507.523273321178,3.4118930505039082,2510.9351663716816,4.177798142160506,2511.7010714633384,1.0958726032151371,1.0962068748513987,124,177,60.668154732098145
60,15:00,2550.2978997634823,2546.233660978494,4.064238784988312,2550.2978997634823,3.8757459282748266,2550.1094069067685,1.1130520755047657,1.1129698096779372,148,160,64.89689784677016
61,15:15,2551.3783200837092,2546.5742047969693,4.804115286739732,2551.3783200837092,5.116792253554244,2551.6909970505235,1.1135236141748002,1.113660078917569,176,194,64.89689784677016
62,15:30,2555.9335682885708,2550.3077546344916,5.625813654079303,2555.9335682885708,5.6703263716752605,2555.978081006167,1.1155117068087355,1.1155311339402527,208,227,64.89689784677016
63,15:45,2584.161058979995,2577.6402376860715,6.520821293923207,2584.161058979995,6.571821274044471,2584.212058960116,1.1278313135116602,1.1278535719441867,243,267,64.89689784677016
64,16:00,2636.176769250772,2628.699301018976,7.477468231796141,2636.176769250772,7.513710238239315,2636.213011257215,1.1505330513286864,1.150548868790833,283,310,72.34303705558338
65,16:15,2653.861532912517,2645.3807714245054,8.480761488011622,2653.861532912517,8.50746742088354,2653.888238845389,1.158251389998197,1.1582630455361695,325,356,72.34303705558338
66,16:30,2694.3515593316693,2684.839114097375,9.512445234294159,2694.3515593316693,8.357399630621972,2693.1965137279967,1.1759228580832628,1.1754187499527617,369,371,72.34303705558338
67,16:45,2700.1396347761697,2689.5883274230273,10.551307353142612,2700.1396347761697,7.5363761038934705,2697.1247035269207,1.178449005866734,1.1771331692012246,416,363,72.34303705558338
68,17:00,2711.9197684030014,2702.695024996684,9.224743406317355,2711.9197684030014,5.820450579607257,2708.515475576291,1.1835903276645856,1.1821045580230283,463,346,88.01176514772158
69,17:15,2703.92273406756,2695.2792986873446,8.64343538021559,2703.92273406756,5.25178064041881,2700.5310793277636,1.180100101810668,1.1786198479360614,516,355,88.01176514772158
70,17:30,2697.4361766569923,2687.6257913006116,9.810385356380898,2697.4361766569923,5.6227572001418125,2693.2485485007533,1.177269108541457,1.1754414600102105,606,384,88.01176514772158
71,17:45,2675.440740440213,2664.4861077969517,10.954632643261535,2675.440740440213,5.434211213068648,2669.92031901002,1.1676694198403885,1.1652600869812322,697,406,88.01176514772158
72,18:00,2644.196682836433,2632.142217904685,12.054464931747956,2644.196682836433,6.434799813805585,2638.5770177184904,1.1540332626031091,1.1515806158265314,787,470,97.21292438657987
73,18:15,2621.5808377600283,2608.492141764347,13.088695995681526,2621.5808377600283,7.0721342047390845,2615.564275969086,1.1441628026447173,1.1415369342748174,874,512,97.21292438657987
74,18:30,2596.0398169697355,2582.002246007045,14.037570962690463,2596.0398169697355,7.011016981776542,2589.0132629888217,1.1330156789287849,1.12994900954368,957,520,97.21292438657987
75,18:45,2562.107681786513,2547.2240541179276,14.883627668585103,2562.107681786513,7.301008423132069,2554.5250625410595,1.1182063370493531,1.1148969785270813,1035,529,97.21292438657987
76,19:00,2522.687952328994,2507.075495335768,15.612456993225978,2522.687952328994,7.694769600164487,2514.7702649359326,1.1010019893954588,1.0975463937229444,1105,554,102.04576865297946
77,19:15,2493.0210150721314,2476.8077032680935,16.21331180403764,2493.0210150721314,8.019276989594793,2484.8269802576883,1.0880541505995742,1.0844779458519562,1168,583,102.04576865297946
78,19:30,2451.6917630013554,2435.49715009591,16.194612905445354,2451.6917630013554,7.678783914269996,2443.17593401018,1.0700164108513264,1.0662997622456278,1177,571,102.04576865297946
